"NAME","ELEMENT.x","Axis_0.x","COLOUR.x","DEPTH.x","branch_length_observed_tree","LENGTHTOPARENT.x","NODE_NUMBER.x","PARENTNODE.x","TERMINAL_NODE_FIRST.x","TERMINAL_NODE_LAST.x","TOTAL_LENGTH.x","TREENAME.x","total_length_gui","X_y.x","ELEMENT.y","Axis_0.y","COLOUR.y","DEPTH.y","branch_length_comparison_tree","LENGTHTOPARENT.y","NODE_NUMBER.y","PARENTNODE.y","TERMINAL_NODE_FIRST.y","TERMINAL_NODE_LAST.y","TOTAL_LENGTH.y","TREENAME.y","X_y.y","rank_comparison_tree","sorted_asc_bl_comparison_tree","rwibald_score","rwibald_score_rank","bl_comparison_tree_rwibald_elbow_key","rwibald_type","range_cell_count","non_range_weighted_branch_length_observed_tree","non_range_weighted_branch_length_comparison_tree","diff_non_range_weighted_observed_to_comparison_bl","rank_BaLD"
"spinescens",73,73,NA,10,0.000700802165866867,0.000700802165866867,73,71,37,37,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0968341181970349,46.7,73,73,NA,10,0.000108931352684303,0.000108931352684303,73,71,37,37,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",46.7,517,498,0.000591870813182564,915,"not_key","other",83,0.05816657976695,0.00904130227279715,0.0491252774941528,1008
"spirorbis",1004,1004,NA,34,0.000227288482251522,0.000227288482251522,1004,1002,504,504,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.108209552949236,513.7,1004,1004,NA,34,0.00053184131016454,0.00053184131016454,1004,1002,504,504,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",513.7,225,785,-0.000304552827913018,116,"not_key","other",17,0.00386390419827587,0.00904130227279718,-0.00517739807452131,441
"spongolitica",681,681,NA,22,0.000442706711686519,0.000442706711686519,681,679,342,342,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.10071312236985,351.7,681,681,NA,22,0.0012916146103996,0.0012916146103996,681,679,342,342,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",351.7,95,916,-0.000848907898713081,46,"key","neo-endemic",7,0.00309894698180563,0.0090413022727972,-0.00594235529099157,376
"stanleyi",259,259,NA,19,2.38385770429117e-07,2.38385770429117e-07,259,258,131,131,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0851442284548012,140.7,259,259,NA,19,0.00301376742426573,0.00301376742426573,259,258,131,131,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",140.7,25,977,-0.0030135290384953,11,"key","neo-endemic",3,7.15157311287351e-07,0.00904130227279719,-0.0090405871154859,35
"stenophylla",632,632,NA,20,0.000223988746410828,0.000223988746410828,632,630,317,317,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0859685547474114,326.7,632,632,NA,20,3.2061355577295e-05,3.2061355577295e-05,632,630,317,317,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",326.7,827,189,0.000191927390833533,851,"not_key","other",282,0.0631648264878535,0.00904130227279719,0.0541235242150563,1011
"stigmatophylla",954,954,NA,28,0.000540835436623298,0.000540835436623298,954,953,478,478,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0964187208303598,487.7,954,954,NA,28,0.0002205195676292,0.0002205195676292,954,953,478,478,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",487.7,388,628,0.000320315868994098,886,"not_key","other",41,0.0221742529015552,0.0090413022727972,0.013132950628758,912
"stipuligera",829,829,NA,26,8.88852159981993e-05,8.88852159981993e-05,829,828,416,416,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0840382060896998,425.7,829,829,NA,26,6.59949071007094e-05,6.59949071007094e-05,829,828,416,416,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",425.7,657,359,2.28903088974899e-05,735,"not_key","other",137,0.0121772745917533,0.00904130227279719,0.00313597231895612,761
"storyi",443,443,NA,20,0.00153200251363771,0.00153200251363771,443,441,223,223,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0856807527125692,232.7,443,443,NA,20,0.00180826045455944,0.00180826045455944,443,441,223,223,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",232.7,57,953,-0.00027625794092173,123,"key","meso-endemic",5,0.00766001256818855,0.0090413022727972,-0.00138128970460865,646
"stowardii",891,891,NA,29,8.51225422917511e-06,8.51225422917511e-06,891,890,446,446,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.100308012524864,455.7,891,891,NA,29,6.79797163368209e-05,6.79797163368209e-05,891,890,446,446,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",455.7,650,366,-5.94674621076458e-05,314,"not_key","other",133,0.00113212981248029,0.00904130227279718,-0.00790917246031689,175
"striatifolia",919,919,NA,31,0.000212492051180357,0.000212492051180357,919,918,461,461,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.104750640895724,470.7,919,919,NA,31,0.000695484790215168,0.000695484790215168,919,918,461,461,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",470.7,172,844,-0.000482992739034811,75,"not_key","other",13,0.00276239666534464,0.00904130227279719,-0.00627890560745254,347
"strongylophylla",21,21,NA,7,0.000399173613185433,0.000399173613185433,21,19,12,12,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.061261920478333,21.7,21,21,NA,7,0.000210262843553423,0.000210262843553423,21,19,12,12,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",21.7,396,615,0.00018891076963201,850,"not_key","other",43,0.0171644653669736,0.00904130227279719,0.00812316309417643,859
"suaveolens",199,199,NA,10,0.000146152213297866,0.000146152213297866,199,197,101,101,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0899930351204088,110.7,199,199,NA,10,7.41090350229277e-05,7.41090350229277e-05,199,197,101,101,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",110.7,628,386,7.20431782749383e-05,790,"not_key","other",122,0.0178305700223397,0.00904130227279718,0.00878926774954247,868
"subrigida",184,184,NA,9,0.00311124255008954,0.00311124255008954,184,182,93,93,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0642629462689912,102.7,184,184,NA,9,0.0012916146103996,0.0012916146103996,184,182,93,93,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",102.7,95,909,0.00181962793968994,972,"key","meso-endemic",7,0.0217786978506268,0.0090413022727972,0.0127373955778296,908
"subsessilis",210,210,NA,10,0.000549148991264841,0.000549148991264841,210,209,106,106,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0928719638457871,115.7,210,210,NA,10,0.00100458914142191,0.00100458914142191,210,209,106,106,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",115.7,123,883,-0.000455440150157069,79,"key","meso-endemic",9,0.00494234092138357,0.00904130227279719,-0.00409896135141362,519
"subtessarogona",854,854,NA,27,0.000244132364877333,0.000244132364877333,854,853,427,427,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0974545404779554,436.7,854,854,NA,27,0.000602753484853146,0.000602753484853146,854,853,427,427,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",436.7,196,818,-0.000358621119975813,104,"not_key","other",15,0.00366198547316,0.00904130227279719,-0.00537931679963719,426
"subulata",357,357,NA,19,0.000244487568687404,0.000244487568687404,357,356,179,179,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0887937173286617,188.7,357,357,NA,19,0.000361652090911887,0.000361652090911887,357,356,179,179,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",188.7,289,719,-0.000117164522224483,224,"not_key","other",25,0.0061121892171851,0.00904130227279717,-0.00292911305561207,577
"sulcaticaulis",860,860,NA,28,0.00692654149869187,0.00692654149869187,860,858,431,431,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0954146057492455,440.7,860,860,NA,28,0.00904130227279718,0.00904130227279718,860,858,431,431,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",440.7,1,1015,-0.00211476077410531,16,"key","neo-endemic",1,0.00692654149869187,0.00904130227279718,-0.00211476077410531,620
"synchronicia",29,29,NA,8,0.000266770005185643,0.000266770005185643,29,28,16,16,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0503140011385137,25.7,29,29,NA,8,0.000100458914142191,0.000100458914142191,29,28,16,16,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",25.7,548,467,0.000166311091043452,842,"not_key","other",90,0.0240093004667079,0.00904130227279719,0.0149679981939107,926
"tarculensis",772,772,NA,21,3.10937961417215e-08,3.10937961417215e-08,772,770,388,388,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0753915424745071,397.7,772,772,NA,21,0.000393100098817269,0.000393100098817269,772,770,388,388,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",397.7,277,739,-0.000393069005021127,95,"not_key","other",23,7.15157311259594e-07,0.00904130227279719,-0.00904058711548593,10
"telmica",95,95,NA,12,0.0046789420983047,0.0046789420983047,95,94,48,48,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0878722719549489,57.7,95,95,NA,12,0.00301376742426573,0.00301376742426573,95,94,48,48,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",57.7,25,991,0.00166517467403897,966,"key","meso-endemic",3,0.0140368262949141,0.00904130227279719,0.00499552402211691,802
"tenuinervis",920,920,NA,31,0.000415035793226569,0.000415035793226569,920,918,462,462,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.104750640895724,471.7,920,920,NA,31,0.00113016278409965,0.00113016278409965,920,918,462,462,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",471.7,110,906,-0.000715126990873081,57,"key","neo-endemic",8,0.00332028634581255,0.0090413022727972,-0.00572101592698465,396
"tenuispica",958,958,NA,29,0.00183467807187352,0.00183467807187352,958,957,480,480,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0970285292187152,489.7,958,958,NA,29,0.000821936570254289,0.000821936570254289,958,957,480,480,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",489.7,148,868,0.00101274150161923,943,"not_key","other",11,0.0201814587906087,0.00904130227279718,0.0111401565178115,898
"tenuissima",901,901,NA,27,7.34468794589843e-05,7.34468794589843e-05,901,900,452,452,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0942641456975151,461.7,901,901,NA,27,4.16649874322451e-05,4.16649874322451e-05,901,900,452,452,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",461.7,772,244,3.17818920267392e-05,753,"not_key","other",217,0.0159379728425996,0.00904130227279719,0.00689667056980241,837
"tephrina",673,673,NA,30,8.91592638891067e-05,8.91592638891067e-05,673,671,338,338,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.127764619747921,347.7,673,673,NA,30,0.000131033366272423,0.000131033366272423,673,671,338,338,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",347.7,483,532,-4.18741023833163e-05,384,"not_key","other",69,0.00615198920834836,0.00904130227279719,-0.00288931306444882,584
"terminalis",329,329,NA,16,0.000426506148065348,0.000426506148065348,329,328,165,165,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.079595544763142,174.7,329,329,NA,16,0.000101587665986485,0.000101587665986485,329,328,165,165,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",174.7,542,470,0.000324918482078863,887,"not_key","other",89,0.037959047177816,0.00904130227279716,0.0289177449050188,983
"tessellata",692,692,NA,24,0.000644259744838576,0.000644259744838576,692,691,347,347,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.103951971710364,356.7,692,692,NA,24,0.0012916146103996,0.0012916146103996,692,691,347,347,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",356.7,95,917,-0.000647354865561024,60,"key","neo-endemic",7,0.00450981821387003,0.0090413022727972,-0.00453148405892717,496
"tetragonophylla",241,241,NA,13,3.66542477701278e-05,3.66542477701278e-05,241,239,122,122,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0614113862505599,131.7,241,241,NA,13,1.93190219504213e-05,1.93190219504213e-05,241,239,122,122,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",131.7,906,110,1.73352258197065e-05,730,"not_key","other",468,0.0171541879564198,0.00904130227279717,0.00811288568362264,858
"thomsonii",989,989,NA,30,2.33130322208703e-05,2.33130322208703e-05,989,987,496,496,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.111125735889359,505.7,989,989,NA,30,0.00027397885675143,0.00027397885675143,989,987,496,496,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",505.7,350,666,-0.00025066582453056,136,"not_key","other",33,0.00076933006328872,0.00904130227279719,-0.00827197220950847,116
"tindaleae",407,407,NA,21,0.000275562292382992,0.000275562292382992,407,405,205,205,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0958574625726861,214.7,407,407,NA,21,0.000645807305199799,0.000645807305199799,407,405,205,205,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",214.7,184,825,-0.000370245012816807,100,"not_key","other",14,0.00385787209336189,0.00904130227279719,-0.0051834301794353,439
"torulosa",835,835,NA,29,3.96431157692714e-05,3.96431157692714e-05,835,834,419,419,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0919577631996089,428.7,835,835,NA,29,4.52065113639859e-05,4.52065113639859e-05,835,834,419,419,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",428.7,747,269,-5.5633955947145e-06,620,"not_key","other",200,0.00792862315385428,0.00904130227279718,-0.0011126791189429,649
"trachycarpa",806,806,NA,27,1.78789327821838e-08,1.78789327821838e-08,806,805,404,404,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0916650306822995,413.7,806,806,NA,27,0.00022603255681993,0.00022603255681993,806,805,404,404,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",413.7,387,629,-0.000226014677887148,145,"not_key","other",40,7.15157311287352e-07,0.0090413022727972,-0.00904058711548591,26
"trachyphloia",502,502,NA,28,0.000536324157128247,0.000536324157128247,502,501,252,252,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0939881949923684,261.7,502,502,NA,28,0.0012916146103996,0.0012916146103996,502,501,252,252,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",261.7,95,914,-0.000755290453271353,51,"key","neo-endemic",7,0.00375426909989773,0.0090413022727972,-0.00528703317289947,434
"translucens",927,927,NA,26,7.34442059981737e-05,7.34442059981737e-05,927,926,464,464,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0992079615882693,473.7,927,927,NA,26,0.000123853455791742,0.000123853455791742,927,926,464,464,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",473.7,488,528,-5.04092497935683e-05,347,"not_key","other",73,0.00536142703786668,0.00904130227279717,-0.00367987523493049,544
"triptera",555,555,NA,14,0.000121124689890295,0.000121124689890295,555,554,278,278,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0746569803818389,287.7,555,555,NA,14,0.000132960327541135,0.000132960327541135,555,554,278,278,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",287.7,477,535,-1.183563765084e-05,561,"not_key","other",68,0.00823647891254006,0.00904130227279718,-0.000804823360257121,655
"triquetra",194,194,NA,10,0.000148079743471217,0.000148079743471217,194,193,98,98,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0912946067522349,107.7,194,194,NA,10,0.000347742395107584,0.000347742395107584,194,193,98,98,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",107.7,298,712,-0.000199662651636367,158,"not_key","other",26,0.00385007333025164,0.00904130227279719,-0.00519122894254554,437
"tropica",968,968,NA,24,0.000412509372929922,0.000412509372929922,968,967,486,486,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0879365285547058,495.7,968,968,NA,24,0.000196550049408634,0.000196550049408634,968,967,486,486,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",495.7,413,603,0.000215959323521288,860,"not_key","other",46,0.0189754311547764,0.00904130227279716,0.00993412888197925,880
"tumida",822,822,NA,25,6.35645532026863e-05,6.35645532026863e-05,822,821,412,412,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0942583339792192,421.7,822,822,NA,25,4.43201091803784e-05,4.43201091803784e-05,822,821,412,412,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",421.7,751,265,1.92444440223079e-05,733,"not_key","other",204,0.012967168853348,0.00904130227279719,0.00392586658055081,780
"tysonii",100,100,NA,13,0.000222121010922207,0.000222121010922207,100,98,51,51,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0971803487736769,60.7,100,100,NA,13,0.000347742395107584,0.000347742395107584,100,98,51,51,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",60.7,298,710,-0.000125621384185377,214,"not_key","other",26,0.00577514628397738,0.00904130227279719,-0.0032661559888198,560
"umbellata",888,888,NA,27,0.000154665398353032,0.000154665398353032,888,887,445,445,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0929457685093381,454.7,888,888,NA,27,8.07259131499748e-05,8.07259131499748e-05,888,887,445,445,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",454.7,599,417,7.39394852030572e-05,793,"not_key","other",112,0.0173225246155396,0.00904130227279718,0.00828122234274241,862
"umbraculiformis",769,769,NA,21,2.75060504330613e-08,2.75060504330613e-08,769,767,386,386,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0770237775269669,395.7,769,769,NA,21,0.000347742395107584,0.000347742395107584,769,767,386,386,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",395.7,298,718,-0.000347714889057151,110,"not_key","other",26,7.15157311259594e-07,0.00904130227279719,-0.00904058711548593,14
"uncinata",462,462,NA,23,0.00106211936194191,0.00106211936194191,462,460,232,232,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.096018815198385,241.7,462,462,NA,23,0.000904130227279718,0.000904130227279718,462,460,232,232,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",241.7,136,874,0.000157989134662192,840,"not_key","other",10,0.0106211936194191,0.00904130227279718,0.00157989134662192,732
"undoolyana",786,786,NA,25,0.000380851981305685,0.000380851981305685,786,785,394,394,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0851975108820099,403.7,786,786,NA,25,0.0022603255681993,0.0022603255681993,786,785,394,394,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",403.7,41,971,-0.00187947358689362,19,"key","neo-endemic",4,0.00152340792522274,0.0090413022727972,-0.00751789434757446,212
"validinervia",321,321,NA,12,0.00053431433627606,0.00053431433627606,321,320,162,162,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0673259013044826,171.7,321,321,NA,12,0.000158619338119249,0.000158619338119249,321,320,162,162,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",171.7,446,564,0.000375694998156811,891,"not_key","other",57,0.0304559171677354,0.00904130227279719,0.0214146148949382,959
"venulosa",688,688,NA,24,0.000121695857880853,0.000121695857880853,688,686,345,345,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.101035266549228,354.7,688,688,NA,24,0.000301376742426573,0.000301376742426573,688,686,345,345,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",354.7,324,688,-0.00017968088454572,172,"not_key","other",30,0.00365087573642559,0.00904130227279719,-0.0053904265363716,424
"verniciflua",719,719,NA,26,1.50750484235463e-05,1.50750484235463e-05,719,718,361,361,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.100058407897252,370.7,719,719,NA,26,6.36711427661773e-05,6.36711427661773e-05,719,718,361,361,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",370.7,670,346,-4.8596094342631e-05,353,"not_key","other",142,0.00214065687614357,0.00904130227279718,-0.0069006453966536,276
"verricula",616,616,NA,18,0.000281868793774033,0.000281868793774033,616,615,309,309,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0844861930901304,318.7,616,616,NA,18,0.000200917828284382,0.000200917828284382,616,615,309,309,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",318.7,408,606,8.0950965489651e-05,797,"not_key","other",45,0.0126840957198315,0.00904130227279719,0.0036427934470343,771
"vestita",466,466,NA,24,0.000307837952404631,0.000307837952404631,466,465,234,234,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0894103405591245,243.7,466,466,NA,24,0.000502294570710955,0.000502294570710955,466,465,234,234,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",243.7,232,782,-0.000194456618306324,160,"not_key","other",18,0.00554108314328336,0.00904130227279719,-0.00350021912951383,550
"victoriae",25,25,NA,6,4.27399149980244e-05,4.27399149980244e-05,25,24,14,14,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0437114736141344,23.7,25,25,NA,6,1.5119234569895e-05,1.5119234569895e-05,25,24,14,14,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",23.7,927,89,2.76206804281294e-05,746,"not_key","other",598,0.0255584691688186,0.00904130227279721,0.0165171668960214,934
"viscidula",697,697,NA,22,0.00124867927197897,0.00124867927197897,697,696,350,350,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0903772842540876,359.7,697,697,NA,22,0.000210262843553423,0.000210262843553423,697,696,350,350,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",359.7,396,619,0.00103841642842555,945,"not_key","other",43,0.0536932086950957,0.00904130227279719,0.0446519064222985,1005
"wanyu",731,731,NA,15,6.4993383486851e-05,6.4993383486851e-05,731,729,367,367,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.101633561885987,376.7,731,731,NA,15,0.000301376742426573,0.000301376742426573,731,729,367,367,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",376.7,324,691,-0.000236383358939722,142,"not_key","other",30,0.00194980150460553,0.00904130227279719,-0.00709150076819166,261
"wattsiana",359,359,NA,20,6.50143010286461e-08,6.50143010286461e-08,359,358,180,180,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0902853133654554,189.7,359,359,NA,20,0.000821936570254289,0.000821936570254289,359,358,180,180,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",189.7,148,861,-0.00082187155595326,47,"not_key","other",11,7.15157311315107e-07,0.00904130227279718,-0.00904058711548586,86
"wilhelmiana",624,624,NA,22,7.74941644829479e-05,7.74941644829479e-05,624,623,313,313,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.094974487403796,322.7,624,624,NA,22,0.000107634550866633,0.000107634550866633,624,623,313,313,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",322.7,523,493,-3.01403863836851e-05,434,"not_key","other",84,0.00650950981656762,0.00904130227279717,-0.00253179245622955,604
