"NAME","ELEMENT.x","Axis_0.x","COLOUR.x","DEPTH.x","branch_length_observed_tree","LENGTHTOPARENT.x","NODE_NUMBER.x","PARENTNODE.x","TERMINAL_NODE_FIRST.x","TERMINAL_NODE_LAST.x","TOTAL_LENGTH.x","TREENAME.x","total_length_gui","X_y.x","ELEMENT.y","Axis_0.y","COLOUR.y","DEPTH.y","branch_length_comparison_tree","LENGTHTOPARENT.y","NODE_NUMBER.y","PARENTNODE.y","TERMINAL_NODE_FIRST.y","TERMINAL_NODE_LAST.y","TOTAL_LENGTH.y","TREENAME.y","X_y.y","rank_comparison_tree","sorted_asc_bl_comparison_tree","rwibald_score","rwibald_score_rank","bl_comparison_tree_rwibald_elbow_key","rwibald_type"
"acinacea",195,195,NA,10,7.21857601079198e-05,7.21857601079198e-05,195,193,99,99,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0912946067522349,108.7,195,195,NA,10,7.23304181823775e-05,7.23304181823775e-05,195,193,99,99,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",108.7,634,381,-1.44658074457697e-07,685,"not_key",NA
"aciphylla",756,756,NA,15,0.000322480540003912,0.000322480540003912,756,755,380,380,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0648432576194379,389.7,756,756,NA,15,0.000753441856066432,0.000753441856066432,756,755,380,380,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",389.7,159,857,-0.00043096131606252,84,"not_key",NA
"acoma",286,286,NA,17,0.000346459150266979,0.000346459150266979,286,285,144,144,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0803934122025675,153.7,286,286,NA,17,0.000645807305199799,0.000645807305199799,286,285,144,144,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",153.7,184,823,-0.00029934815493282,117,"not_key",NA
"acradenia",972,972,NA,26,5.62153773326092e-05,5.62153773326092e-05,972,970,488,488,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0921379937849483,497.7,972,972,NA,26,5.13710356408931e-05,5.13710356408931e-05,972,970,488,488,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",497.7,717,299,4.8443416917161e-06,703,"not_key",NA
"acrionastes",451,451,NA,24,0.000781817345110902,0.000781817345110902,451,450,226,226,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0914020995366651,235.7,451,451,NA,24,0.00180826045455944,0.00180826045455944,451,450,226,226,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",235.7,57,954,-0.00102644310944854,36,"key","neo-endemic"
"acuaria",228,228,NA,13,2.23486659777297e-08,2.23486659777297e-08,228,226,115,115,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.100385596646991,124.7,228,228,NA,13,0.000282540696024912,0.000282540696024912,228,226,115,115,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",124.7,337,670,-0.000282518347358934,120,"not_key",NA
"aculeatissima",45,45,NA,7,0.000756939955747238,0.000756939955747238,45,43,24,24,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0406755816630608,33.7,45,45,NA,7,0.00026592065508227,0.00026592065508227,45,43,24,24,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",33.7,352,660,0.000491019300664968,902,"not_key",NA
"acuminata",753,753,NA,19,1.8852461484942e-05,1.8852461484942e-05,753,752,378,378,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0890742842806329,387.7,753,753,NA,19,6.55166831362115e-05,6.55166831362115e-05,753,752,378,378,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",387.7,658,357,-4.66642216512695e-05,366,"not_key",NA
"acutata",79,79,NA,10,0.000427535549506444,0.000427535549506444,79,78,40,40,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.077715533478596,49.7,79,79,NA,10,0.000361652090911887,0.000361652090911887,79,78,40,40,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",49.7,289,726,6.58834585945569e-05,788,"not_key",NA
"adinophylla",6,6,NA,5,0.0178638222655312,0.0178638222655312,6,5,4,4,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0400641531432784,13.7,6,6,NA,5,0.00904130227279718,0.00904130227279718,6,5,4,4,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",13.7,1,1013,0.00882251999273402,1007,"key","paleo-endemic"
"adnata",236,236,NA,15,0.000479653906126832,0.000479653906126832,236,235,119,119,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.106412857963705,128.7,236,236,NA,15,0.00150688371213286,0.00150688371213286,236,235,119,119,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",128.7,75,926,-0.00102722980600603,35,"key","neo-endemic"
"adoxa",124,124,NA,12,1.82059985273631e-05,1.82059985273631e-05,124,122,63,63,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0772699187995832,72.7,124,124,NA,12,7.86200197634538e-05,7.86200197634538e-05,124,122,63,63,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",72.7,609,403,-6.04140212360907e-05,312,"not_key",NA
"adsurgens",885,885,NA,28,1.05417824798472e-05,1.05417824798472e-05,885,883,444,444,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.09931673191185,453.7,885,885,NA,28,5.83309824051431e-05,5.83309824051431e-05,885,883,444,444,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",453.7,685,330,-4.77891999252959e-05,359,"not_key",NA
"adunca",419,419,NA,23,0.000789386186420006,0.000789386186420006,419,417,210,210,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0990079594847794,219.7,419,419,NA,23,0.000565081392049824,0.000565081392049824,419,417,210,210,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",219.7,212,792,0.000224304794370182,862,"not_key",NA
"aemula",309,309,NA,16,0.000367327468303273,0.000367327468303273,309,308,156,156,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0699074697435387,165.7,309,309,NA,16,0.000502294570710955,0.000502294570710955,309,308,156,156,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",165.7,232,777,-0.000134967102407682,204,"not_key",NA
"aestivalis",369,369,NA,20,0.0002933932697231,0.0002933932697231,369,368,185,185,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0921018540586327,194.7,369,369,NA,20,0.000376720928033216,0.000376720928033216,369,368,185,185,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",194.7,283,730,-8.3327658310116e-05,262,"not_key",NA
"alata",137,137,NA,10,0.000400957503687242,0.000400957503687242,137,135,70,70,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0998819016926144,79.7,137,137,NA,10,0.000180826045455944,0.000180826045455944,137,135,70,70,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",79.7,425,589,0.000220131458231298,861,"not_key",NA
"alcockii",373,373,NA,21,0.00160621966925571,0.00160621966925571,373,372,187,187,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0948203617199029,196.7,373,373,NA,21,0.0012916146103996,0.0012916146103996,373,372,187,187,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",196.7,95,912,0.00031460505885611,885,"key","meso-endemic"
"alexandri",27,27,NA,7,0.00915227365502205,0.00915227365502205,27,26,15,15,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0466944748890538,24.7,27,27,NA,7,0.0022603255681993,0.0022603255681993,27,26,15,15,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",24.7,41,963,0.00689194808682275,1004,"key","paleo-endemic"
"alpina",559,559,NA,15,0.000569247890782884,0.000569247890782884,559,558,280,280,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0640042226731729,289.7,559,559,NA,15,0.00053184131016454,0.00053184131016454,559,558,280,280,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",289.7,225,788,3.7406580618344e-05,758,"not_key",NA
"amblygona",69,69,NA,10,0.000206045910749825,0.000206045910749825,69,68,34,34,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0777032530701023,43.7,69,69,NA,10,0.000103923014629853,0.000103923014629853,69,68,34,34,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",43.7,537,479,0.000102122896119972,811,"not_key",NA
"amblyophylla",384,384,NA,23,0.0140873155640118,0.0140873155640118,384,383,193,193,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0949150331435823,202.7,384,384,NA,23,0.00452065113639859,0.00452065113639859,384,383,193,193,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",202.7,8,997,0.00956666442761321,1010,"key","paleo-endemic"
"ammobia",781,781,NA,24,0.000791059966035797,0.000791059966035797,781,780,391,391,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0805831379608146,400.7,781,781,NA,24,0.000821936570254289,0.000821936570254289,781,780,391,391,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",400.7,148,866,-3.0876604218492e-05,430,"not_key",NA
"ampliceps",91,91,NA,11,5.25687683783654e-05,5.25687683783654e-05,91,90,46,46,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0898438525580124,55.7,91,91,NA,11,0.000111621015713545,0.000111621015713545,91,90,46,46,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",55.7,513,503,-5.90522473351796e-05,316,"not_key",NA
"amyctica",648,648,NA,26,0.00104056610561535,0.00104056610561535,648,647,324,324,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.104462150522351,333.7,648,648,NA,26,0.00301376742426573,0.00301376742426573,648,647,324,324,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",333.7,25,986,-0.00197320131865038,18,"key","neo-endemic"
"anasilla",123,123,NA,12,0.00342807538753263,0.00342807538753263,123,122,62,62,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0772699187995832,71.7,123,123,NA,12,0.00150688371213286,0.00150688371213286,123,122,62,62,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",71.7,75,922,0.00192119167539977,976,"key","meso-endemic"
"anastema",849,849,NA,23,0.00229358956208487,0.00229358956208487,849,848,426,426,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0843321667544272,435.7,849,849,NA,23,0.00150688371213286,0.00150688371213286,849,848,426,426,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",435.7,75,938,0.00078670584995201,932,"key","meso-endemic"
"anaticeps",413,413,NA,21,0.00214296516423166,0.00214296516423166,413,412,207,207,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0959727358926614,216.7,413,413,NA,21,0.000695484790215168,0.000695484790215168,413,412,207,207,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",216.7,172,837,0.00144748037401649,959,"not_key",NA
"anceps",375,375,NA,22,0.000201583715537514,0.000201583715537514,375,374,188,188,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0976694658619377,197.7,375,375,NA,22,0.000251147285355477,0.000251147285355477,375,374,188,188,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",197.7,364,648,-4.9563569817963e-05,349,"not_key",NA
"ancistrocarpa",949,949,NA,28,7.69705358966707e-05,7.69705358966707e-05,949,947,476,476,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0974782524391534,485.7,949,949,NA,28,4.3467799388448e-05,4.3467799388448e-05,949,947,476,476,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",485.7,760,256,3.35027365082227e-05,755,"not_key",NA
"ancistrophylla",649,649,NA,26,2.5718019919567e-05,2.5718019919567e-05,649,647,325,325,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.104462150522351,334.7,649,649,NA,26,0.000123853455791742,0.000123853455791742,649,647,325,325,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",334.7,488,527,-9.8135435872175e-05,237,"not_key",NA
"andrewsii",299,299,NA,13,0.000474442847444995,0.000474442847444995,299,298,151,151,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0626984415246219,160.7,299,299,NA,13,0.0002205195676292,0.0002205195676292,299,298,151,151,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",160.7,388,623,0.000253923279815795,870,"not_key",NA
"aneura",868,868,NA,29,4.23358661220249e-06,4.23358661220249e-06,868,866,435,435,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.101363979289954,444.7,868,868,NA,29,1.09458865288101e-05,1.09458865288101e-05,868,866,435,435,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",444.7,954,62,-6.71229991660761e-06,610,"not_key",NA
"anfractuosa",838,838,NA,20,0.000554573921089291,0.000554573921089291,838,837,421,421,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0763248797106396,430.7,838,838,NA,20,0.000565081392049824,0.000565081392049824,838,837,421,421,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",430.7,212,802,-1.05074709605329e-05,569,"not_key",NA
"angusta",442,442,NA,20,0.00115612141175514,0.00115612141175514,442,441,222,222,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0856807527125692,231.7,442,442,NA,20,0.000565081392049824,0.000565081392049824,442,441,222,222,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",231.7,212,793,0.000591040019705316,914,"not_key",NA
"anthochaera",201,201,NA,10,0.000153511985403198,0.000153511985403198,201,200,102,102,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0710502004705703,111.7,201,201,NA,10,0.000475858014357747,0.000475858014357747,201,200,102,102,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",111.7,246,763,-0.000322346028954549,112,"not_key",NA
"aphanoclada",8,8,NA,6,0.00695056577722565,0.00695056577722565,8,7,5,5,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0549937459924219,14.7,8,8,NA,6,0.0022603255681993,0.0022603255681993,8,7,5,5,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",14.7,41,972,0.00469024020902635,998,"key","paleo-endemic"
"aphylla",86,86,NA,10,0.0120579020010991,0.0120579020010991,86,84,44,44,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0608024401228374,53.7,86,86,NA,10,0.00301376742426573,0.00301376742426573,86,84,44,44,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",53.7,25,990,0.00904413457683337,1008,"key","paleo-endemic"
"applanata",136,136,NA,10,0.00219557474324602,0.00219557474324602,136,135,69,69,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0998819016926144,78.7,136,136,NA,10,0.000282540696024912,0.000282540696024912,136,135,69,69,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",78.7,337,667,0.00191303404722111,974,"not_key",NA
"aprepta",893,893,NA,30,2.23486659777297e-08,2.23486659777297e-08,893,892,447,447,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.101493209224505,456.7,893,893,NA,30,0.000282540696024912,0.000282540696024912,893,892,447,447,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",456.7,337,679,-0.000282518347358934,121,"not_key",NA
"aprica",847,847,NA,25,0.0022933015241948,0.0022933015241948,847,845,425,425,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.096626032743434,434.7,847,847,NA,25,0.00904130227279718,0.00904130227279718,847,845,425,425,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",434.7,1,1014,-0.00674800074860238,1,"key","neo-endemic"
"araneosa",366,366,NA,19,0.00099745123248642,0.00099745123248642,366,364,184,184,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0900276251891396,193.7,366,366,NA,19,0.00301376742426573,0.00301376742426573,366,364,184,184,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",193.7,25,980,-0.00201631619177931,17,"key","neo-endemic"
"arcuatilis",846,846,NA,25,0.000184604605280822,0.000184604605280822,846,845,424,424,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.096626032743434,433.7,846,846,NA,25,0.00150688371213286,0.00150688371213286,846,845,424,424,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",433.7,75,937,-0.00132227910685204,27,"key","neo-endemic"
"areolata",825,825,NA,26,1.02165330183907e-07,1.02165330183907e-07,825,823,414,414,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.097478241069472,423.7,825,825,NA,26,0.0012916146103996,0.0012916146103996,825,823,414,414,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",423.7,95,920,-0.00129151244506942,28,"key","neo-endemic"
"argutifolia",589,589,NA,17,0.0050868522692896,0.0050868522692896,589,587,296,296,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.100847604861698,305.7,589,589,NA,17,0.00301376742426573,0.00301376742426573,589,587,296,296,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",305.7,25,984,0.00207308484502387,979,"key","meso-endemic"
"argyraea",955,955,NA,28,0.000302069328898957,0.000302069328898957,955,953,479,479,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0964187208303598,488.7,955,955,NA,28,0.000170590608920702,0.000170590608920702,955,953,479,479,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",488.7,434,582,0.000131478719978255,827,"not_key",NA
"argyrodendron",641,641,NA,24,5.44139281661546e-05,5.44139281661546e-05,641,640,321,321,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.113278065791313,330.7,641,641,NA,24,0.000376720928033216,0.000376720928033216,641,640,321,321,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",330.7,283,732,-0.000322306999867061,113,"not_key",NA
"argyrophylla",341,341,NA,18,2.64853510134628e-05,2.64853510134628e-05,341,339,171,171,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0929285671865416,180.7,341,341,NA,18,0.000282540696024912,0.000282540696024912,341,339,171,171,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",180.7,337,673,-0.000256055345011449,132,"not_key",NA
"arida",965,965,NA,30,7.90702215620529e-05,7.90702215620529e-05,965,964,484,484,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.108404661918982,493.7,965,965,NA,30,0.00025832292207992,0.00025832292207992,965,964,484,484,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",493.7,360,656,-0.000179252700517867,173,"not_key",NA
"armitii",800,800,NA,25,9.11302510124947e-05,9.11302510124947e-05,800,798,401,401,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0940755939552804,410.7,800,800,NA,25,0.000602753484853146,0.000602753484853146,800,798,401,401,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",410.7,196,815,-0.000511623233840651,71,"not_key",NA
"arrecta",966,966,NA,30,0.000338878705135473,0.000338878705135473,966,964,485,485,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.108404661918982,494.7,966,966,NA,30,0.000645807305199799,0.000645807305199799,966,964,485,485,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",494.7,184,832,-0.000306928600064326,115,"not_key",NA
"ashbyae",88,88,NA,9,0.00363211151577843,0.00363211151577843,88,87,45,45,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0719660626636393,54.7,88,88,NA,9,0.000904130227279718,0.000904130227279718,88,87,45,45,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",54.7,136,879,0.00272798128849871,986,"not_key",NA
"aspera",713,713,NA,26,8.80784742144203e-05,8.80784742144203e-05,713,711,358,358,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0981738170610432,367.7,713,713,NA,26,0.000301376742426573,0.000301376742426573,713,711,358,358,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",367.7,324,689,-0.000213298268212153,149,"not_key",NA
"asperulacea",128,128,NA,13,0.00010888291259367,0.00010888291259367,128,127,65,65,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0771994923751839,74.7,128,128,NA,13,0.000196550049408634,0.000196550049408634,128,127,65,65,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",74.7,413,600,-8.7667136814964e-05,253,"not_key",NA
"assimilis",260,260,NA,19,3.53368448559712e-05,3.53368448559712e-05,260,258,132,132,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0851442284548012,141.7,260,260,NA,19,0.000105131421776711,0.000105131421776711,260,258,132,132,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",141.7,529,486,-6.97945769207398e-05,292,"not_key",NA
"ataxiphylla",307,307,NA,17,0.00372973863020792,0.00372973863020792,307,305,155,155,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0772416509641706,164.7,307,307,NA,17,0.00100458914142191,0.00100458914142191,307,305,155,155,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",164.7,123,885,0.00272514948878601,985,"key","meso-endemic"
"atkinsiana",882,882,NA,27,0.000631077087504737,0.000631077087504737,882,881,442,442,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0958787107993885,451.7,882,882,NA,27,0.000475858014357747,0.000475858014357747,882,881,442,442,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",451.7,246,770,0.00015521907314699,839,"not_key",NA
"atrox",269,269,NA,13,0.00576376033103396,0.00576376033103396,269,267,136,136,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.069353427126354,145.7,269,269,NA,13,0.00904130227279718,0.00904130227279718,269,267,136,136,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",145.7,1,1010,-0.00327754194176322,9,"key","neo-endemic"
"attenuata",482,482,NA,22,0.000813816386435109,0.000813816386435109,482,481,242,242,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0887350632750927,251.7,482,482,NA,22,0.000821936570254289,0.000821936570254289,482,481,242,242,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",251.7,148,863,-8.12018381917995e-06,592,"not_key",NA
"aulacocarpa",932,932,NA,27,5.08135944936807e-05,5.08135944936807e-05,932,930,467,467,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.100137925146193,476.7,932,932,NA,27,0.000105131421776711,0.000105131421776711,932,930,467,467,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",476.7,529,487,-5.43178272830303e-05,331,"not_key",NA
"aulacophylla",251,251,NA,16,0.00029505684115256,0.00029505684115256,251,250,127,127,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0736175416856543,136.7,251,251,NA,16,0.000502294570710955,0.000502294570710955,251,250,127,127,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",136.7,232,774,-0.000207237729558395,154,"not_key",NA
"auratiflora",622,622,NA,21,0.0127716800285333,0.0127716800285333,622,621,312,312,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0887260714135075,321.7,622,622,NA,21,0.00301376742426573,0.00301376742426573,622,621,312,312,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",321.7,25,985,0.00975791260426757,1011,"key","paleo-endemic"
"aureocrinita",461,461,NA,23,0.000367944494291136,0.000367944494291136,461,460,231,231,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.096018815198385,240.7,461,461,NA,23,0.00100458914142191,0.00100458914142191,461,460,231,231,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",240.7,123,886,-0.000636644647130774,63,"key","neo-endemic"
"auricoma",297,297,NA,15,0.00295632371979493,0.00295632371979493,297,295,150,150,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.101985359898881,159.7,297,297,NA,15,0.00150688371213286,0.00150688371213286,297,295,150,150,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",159.7,75,928,0.00144944000766207,960,"key","meso-endemic"
"auriculiformis",1001,1001,NA,33,0.00025058972917822,0.00025058972917822,1001,1000,502,502,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.104343011164439,511.7,1001,1001,NA,33,8.37157617851591e-05,8.37157617851591e-05,1001,1000,502,502,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",511.7,590,423,0.000166873967393061,844,"not_key",NA
"auronitens",232,232,NA,14,0.00108475255202097,0.00108475255202097,232,230,117,117,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0922806088190425,126.7,232,232,NA,14,0.000753441856066432,0.000753441856066432,232,230,117,117,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",126.7,159,847,0.000331310695954538,888,"not_key",NA
"ausfeldii",722,722,NA,27,4.76771540858234e-08,4.76771540858234e-08,722,720,363,363,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.100782739258025,372.7,722,722,NA,27,0.000602753484853146,0.000602753484853146,722,720,363,363,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",372.7,196,814,-0.00060270580769906,67,"not_key",NA
"axillaris",570,570,NA,18,0.00254765122841859,0.00254765122841859,570,569,286,286,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0716277607094146,295.7,570,570,NA,18,0.000821936570254289,0.000821936570254289,570,569,286,286,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",295.7,148,865,0.0017257146581643,970,"not_key",NA
