ELEMENT,Axis_0,Axis_1,PD,PD_P,PD_P_per_taxon,PD_per_taxon,PE_WE,PE_WE_P,PHYLO_RPD2,PHYLO_RPD_DIFF2,PHYLO_RPD_NULL2,PHYLO_RPE2,PHYLO_RPE_DIFF2,PHYLO_RPE_NULL2
-525000:-1975000,-525000,-1975000,0.48314653581949,0.0526526764429439,0.00438772303691199,0.0402622113182908,0.0023025325683012,0.000250926982457758,0.66803083236985,-0.240093339360402,0.0788177339901478,0.968934658331147,-7.38222751378679e-005,0.000258972037278493
-525000:-2025000,-525000,-2025000,0.487321356025498,0.0531076428790409,0.00442563690658674,0.0406101130021248,0.00170396133044819,0.00018569547321953,0.657368994173494,-0.253999516033891,0.0807881773399015,0.761872402052621,-0.000532582906956148,0.000243735660616178
-525000:-2125000,-525000,-2125000,0.099426711612079,0.0108353927601223,0.0108353927601223,0.099426711612079,0.000163063497259515,1.77704462814732e-005,0.785565975108869,-0.027140266544402,0.0137931034482759,1.43268868412834,4.92470770797711e-005,1.24035643460707e-005
-525000:-2175000,-525000,-2175000,0.109834673567703,0.0119696388172744,0.0119696388172744,0.109834673567703,0.000230007754488958,2.50659437222992e-005,0.809945559968899,-0.025772803028527,0.0147783251231527,1.06725863060745,1.4495086900554e-005,2.34862881437019e-005
-525000:-2475000,-525000,-2475000,0.101027894290871,0.0110098875505475,0.0110098875505475,0.101027894290871,0.000106411497638864,1.15965855896801e-005,0.372501195460191,-0.170187058901589,0.0295566502463054,0.282063757895473,-0.000270848943166501,4.11133485429121e-005
-525000:-2675000,-525000,-2675000,0.0830254998733099,0.00904801019410873,0.00904801019410873,0.0830254998733099,0.000215089970823385,2.34402232040781e-005,1.02041448300226,0.00166101391557207,0.00886699507389163,1.56547946078936,7.76943829471119e-005,1.49731911476238e-005
-525000:-2725000,-525000,-2725000,0.19464565541079,0.0212122284970664,0.00353537141617773,0.032440942568465,0.000276776551256342,3.01627459163626e-005,0.406234187255139,-0.284500761895888,0.0522167487684729,0.414038066032209,-0.000391704378308262,7.28501758435326e-005
-525000:-2775000,-525000,-2775000,0.196221958594903,0.0213840119527591,0.00712800398425305,0.0654073195316342,0.000751786179245182,8.19286728051022e-005,0.602910337001403,-0.129235985236049,0.0354679802955665,1.17928438106918,0.000114292635437213,6.94732111442217e-005
-525000:-2825000,-525000,-2825000,0.512932150201981,0.0558986736724915,0.00465822280604096,0.042744345850165,0.00146759561798866,0.000159936647567953,0.691916509482669,-0.228388721857409,0.0807881773399015,0.916715210283654,-0.000133333003599882,0.000174467103604035
-525000:-2875000,-525000,-2875000,0.184475875303139,0.0201039391856346,0.0100519695928173,0.0922379376515695,0.000125629512387765,1.36909396570923e-005,0.510137456835477,-0.177144062286807,0.0394088669950739,0.502620802967103,-0.000124319378796486,2.72391026719767e-005
-525000:-2925000,-525000,-2925000,0.179891178980936,0.0196043049874246,0.00653476832914154,0.0599637263269788,0.000320065525017289,3.48803215585354e-005,0.452235671869,-0.217890752368004,0.0433497536945813,0.461905854177462,-0.000372858199855705,7.55139196506798e-005
-525000:-2975000,-525000,-2975000,0.168075755442769,0.0183166756110983,0.00610555853703275,0.0560252518142562,0.000597224678572683,6.50847629721536e-005,0.502470966088236,-0.166422686827931,0.0364532019704433,0.703281094093589,-0.000251973008651378,9.25444513136485e-005
-525000:-3075000,-525000,-3075000,0.104860921831634,0.0114276058698114,0.0114276058698114,0.104860921831634,5.50235353533814e-005,5.99639278960055e-006,0.399966205443398,-0.157313532921077,0.0285714285714286,0.38082589355171,-8.94612181391226e-005,1.57457591280787e-005
-525000:-3375000,-525000,-3375000,0.0785655742069797,0.00856197333849812,0.00856197333849812,0.0785655742069797,8.66741625195425e-005,9.44563666872619e-006,0.668492533736584,-0.0389609055097527,0.012807881773399,0.787027437649906,-2.34543519047511e-005,1.2001661208828e-005
-525000:-3475000,-525000,-3475000,0.274413177160191,0.0299051885039158,0.00747629712597895,0.0686032942900476,0.00182430671673303,0.000198810555737319,0.758844158286863,-0.0872067604297553,0.0394088669950739,1.53499756581042,0.000635831400962828,0.00012951848274258
-525000:-3525000,-525000,-3525000,0.636497884021795,0.0693647054452627,0.00770718949391808,0.0707219871135327,0.00916975329249043,0.000999307699375708,0.765273652466757,-0.195227972435081,0.0906403940886699,1.72512595262878,0.00385434239248199,0.000579266515498736
-575000:-1475000,-575000,-1475000,0.314098429502727,0.0342300353075962,0.00380333725639958,0.034899825500303,0.00374914324934805,0.000408576719092782,0.599025617882933,-0.210250480002694,0.0571428571428571,1.00870053681644,3.23381991785278e-005,0.000405052544516623
-575000:-1525000,-575000,-1525000,0.406818807893492,0.044334580660065,0.00341035235846654,0.0312937544533455,0.00503286026341911,0.000548474517328136,0.616432868081726,-0.253137578208159,0.0719211822660099,0.844748075388156,-0.000924963625207741,0.000649275841292821
-575000:-1575000,-575000,-1575000,0.377749557078281,0.0411666517934821,0.00374242289031656,0.0343408688252983,0.00601237691405896,0.000655220958527675,0.564650696897086,-0.291247327463119,0.0729064039408867,0.980269594415997,-0.000121014296183439,0.000668408937969791
-575000:-1625000,-575000,-1625000,0.268576046045093,0.0292690656029475,0.00292690656029475,0.0268576046045093,0.00385791678665385,0.000420430716670561,0.479162928822447,-0.291934857219323,0.0610837438423645,0.69456968576027,-0.00169648166428201,0.000605311065671346
-575000:-1675000,-575000,-1675000,0.260492774797688,0.0283881612933092,0.00567763225866185,0.0520985549595375,0.00138254644916449,0.000150668100583041,0.588040483932834,-0.182491648749996,0.0482758620689655,0.983698833165702,-2.29105896684541e-005,0.000153164866627082
-575000:-1725000,-575000,-1725000,0.375046758395823,0.0408721043343422,0.00454134492603803,0.0416718620439803,0.00173836773529621,0.000189445038139736,0.638233629220883,-0.212585640187839,0.0640394088669951,1.14478813370774,0.000219861660581766,0.000165484802437777
-575000:-1775000,-575000,-1775000,0.326073721755662,0.0355350869669938,0.00592251449449897,0.0543456202926103,0.00117939440072082,0.000128528856518541,0.581743762443528,-0.234437181508755,0.0610837438423645,0.90328548211221,-0.000126277420731427,0.000142290404378019
-575000:-1825000,-575000,-1825000,0.290547006118759,0.0316634320448747,0.00633268640897494,0.0581094012237518,0.000860943520562427,9.38244968411793e-005,0.618045837029766,-0.179558912748171,0.0512315270935961,0.847803664293053,-0.000154555181345556,0.000110667718002157
-575000:-1875000,-575000,-1875000,0.355013340577307,0.038688888708765,0.00552698410125214,0.0507161915110438,0.00258199735906114,0.000281382689193024,0.633374549022523,-0.20549756268711,0.0610837438423645,1.23520831998607,0.000491663836137439,0.00022780180852101
-575000:-1925000,-575000,-1925000,0.185854051187883,0.0202541309878335,0.00675137699594449,0.061951350395961,0.00136387926043743,0.000148633774813783,0.527126742375666,-0.166725387962314,0.038423645320197,1.33964885262774,0.000345792126811207,0.000110949801899383
-575000:-1975000,-575000,-1975000,0.426818669966191,0.0465141394244287,0.00581426742805359,0.0533523337457739,0.00153305457558012,0.000167070279000308,0.59014814394744,-0.296421205213701,0.0788177339901478,0.771715259175973,-0.000453500124941282,0.000216492128429213
-575000:-2025000,-575000,-2025000,0.445263389631305,0.0485242208068003,0.00606552760085003,0.0556579237039131,0.00128888880682023,0.000140461413432947,0.66556870430949,-0.223733494910095,0.0729064039408867,0.738283820905503,-0.00045690159291982,0.000190253950385465
-575000:-2075000,-575000,-2075000,0.106466033218712,0.0116025288057181,0.0116025288057181,0.106466033218712,0.000120797887575302,1.31643955155456e-005,0.420591669207281,-0.146667923094251,0.0275862068965517,0.442029657043533,-0.000152482164227659,2.97817019871341e-005
-575000:-2175000,-575000,-2175000,0.234127793361062,0.0255149401604032,0.00637873504010081,0.0585319483402654,0.000357694807267165,3.8981111435301e-005,0.53953467214186,-0.199816131746874,0.0472906403940887,0.612036522014784,-0.000226738955099919,6.36908256830454e-005
-575000:-2225000,-575000,-2225000,0.0793636086302299,0.00864894208433929,0.00864894208433929,0.0793636086302299,0.000231162073042835,2.51917398458838e-005,0.731556351300364,-0.0291223726467539,0.0118226600985222,0.680517266452814,-0.000108523757777835,3.7018516777973e-005
-575000:-2625000,-575000,-2625000,0.103924631689296,0.0113255701968502,0.0113255701968502,0.103924631689296,7.35722894132681e-005,8.01781170400594e-006,0.383181791660099,-0.167290321503163,0.0295566502463054,0.328518857376196,-0.000150379206098658,2.44059405540442e-005
-575000:-2675000,-575000,-2675000,0.22904861110398,0.024961417532898,0.0049922835065796,0.045809722220796,0.000864060640689808,9.41641965085327e-005,0.527829974914405,-0.204895314003955,0.0472906403940887,0.601792829827156,-0.000571750153097781,0.000156472779071791
-575000:-2725000,-575000,-2725000,0.104860921831634,0.0114276058698114,0.0114276058698114,0.104860921831634,5.50235353533814e-005,5.99639278960055e-006,0.399966205443398,-0.157313532921077,0.0285714285714286,0.38082589355171,-8.94612181391226e-005,1.57457591280787e-005
-575000:-2775000,-575000,-2775000,0.231190880016877,0.0251948791921712,0.00839829306405708,0.0770636266722923,0.000441023735057596,4.80621888062588e-005,0.594716334419856,-0.157550552892315,0.0423645320197044,0.893342206845056,-5.26546467297411e-005,5.38004232174321e-005
-575000:-2825000,-575000,-2825000,0.283091556584516,0.0308509469229492,0.00440727813184988,0.0404416509406451,0.000848471869013591,9.24653525960567e-005,0.559173412978453,-0.223176356041409,0.0551724137931034,0.734804232494752,-0.000306219178604524,0.000125836717464358
-575000:-2875000,-575000,-2875000,0.352199494109153,0.0383822394074375,0.00426469326749306,0.0391332771232392,0.000940964664236109,0.000102545096233035,0.581462283560434,-0.253513901354007,0.0660098522167488,0.633213852031103,-0.000545049359648337,0.00016194386131022
-575000:-2925000,-575000,-2925000,0.253344624125787,0.0276091651987711,0.00690229129969279,0.0633361560314468,0.000602325115622449,6.56406019191171e-005,0.491636889065837,-0.261963786939886,0.0561576354679803,0.655636069673009,-0.000316363076628553,0.000100117435503288
-575000:-2975000,-575000,-2975000,0.172368869191186,0.0187845335224559,0.00939226676122796,0.0861844345955932,0.000264986686838807,2.88779019395145e-005,0.544751472151222,-0.144048576200016,0.0344827586206897,0.970976070612501,-7.92084905098168e-006,2.97411056909962e-005
-575000:-3025000,-575000,-3025000,0.236113994223316,0.0257313937280017,0.00514627874560034,0.0472227988446632,0.00056898446774778,6.20071817974856e-005,0.533007441508607,-0.206870429324368,0.0482758620689655,0.593006990145426,-0.000390505853956936,0.000104563998111185
-575000:-3075000,-575000,-3075000,0.253894362722166,0.0276690749907233,0.00553381499814465,0.0507788725444332,0.000341297335067278,3.71941363993352e-005,0.55066884540361,-0.207171057705015,0.0502463054187192,0.537313898782094,-0.000293894376594903,6.92223604928916e-005
-575000:-3125000,-575000,-3125000,0.125529111623643,0.0136799981133658,0.00683999905668289,0.0627645558118213,0.000158725149931454,1.72976588738721e-005,0.396719945287608,-0.19088833376756,0.0344827586206897,0.401891821055034,-0.000236219811911197,4.30405844748541e-005
-575000:-3225000,-575000,-3225000,0.0994416328743312,0.0108370188597324,0.0108370188597324,0.0994416328743312,7.71686933697013e-005,8.4097430950797e-006,0.73330494284189,-0.0361658437218985,0.0147783251231527,0.657037567524828,-4.02807451158467e-005,1.27994859209659e-005
-575000:-3275000,-575000,-3275000,0.216518550102284,0.0235959079021322,0.00589897697553306,0.0541296375255711,0.000484817939849002,5.28348238641648e-005,0.460573971551235,-0.253587368764645,0.0512315270935961,0.624854080179532,-0.000291071912242073,8.45554594906132e-005
-575000:-3375000,-575000,-3375000,0.153177022491458,0.0166930312147566,0.00834651560737832,0.0765885112457291,0.000150432429297155,1.63939290444761e-005,0.736670725346869,-0.0547544416227608,0.0226600985221675,0.888626785950947,-1.88539704327074e-005,1.84486100392894e-005
-575000:-3475000,-575000,-3475000,0.187170438646019,0.0203975891682574,0.00679919638941913,0.0623901462153396,0.000393658706977171,4.29004101048974e-005,0.431324020953776,-0.246773486461916,0.0472906403940887,0.576601970285806,-0.000289063044358581,7.44021219414718e-005
-575000:-3525000,-575000,-3525000,0.409840639672615,0.0446638959280743,0.00558298699100929,0.0512300799590768,0.00835359493638989,0.000910363831078945,0.755564239449924,-0.132589266712304,0.0591133004926108,1.5619156341411,0.00300529394381834,0.000582850834692844
-575000:-3575000,-575000,-3575000,0.0621957792745376,0.00677801453487495,0.00677801453487495,0.0621957792745376,0.00549677799571966,0.000599031663957644,0.982812107556867,-0.00108770980370298,0.00689655172413793,2.10091140272851,0.00288040017579787,0.000285129426771479
-625000:-1475000,-625000,-1475000,0.118592973731915,0.0129241068938265,0.0129241068938265,0.118592973731915,0.000629155300652711,6.85645203301362e-005,0.468498874901211,-0.134540982581047,0.0275862068965517,1.28855593445909,0.000140891435788499,5.32103562573853e-005
-625000:-1525000,-625000,-1525000,0.41821810597937,0.0455768612298189,0.00379807176915157,0.0348515088316142,0.00366520529553369,0.000399429270863697,0.63370567326392,-0.241738280122281,0.0719211822660099,0.628952390480836,-0.0021622712368818,0.00063507075719727
-625000:-1575000,-625000,-1575000,0.348857097374414,0.0380179893905774,0.00345618085368885,0.0317142815794922,0.00229256105967699,0.000249840300512812,0.559250133788929,-0.274937294968243,0.0679802955665025,0.519231752489709,-0.00212273336075126,0.000481173000909192
-625000:-1625000,-625000,-1625000,0.280845163158478,0.0306061379106604,0.00340068199007338,0.0312050181287198,0.00199861996946361,0.000217806985630318,0.48539421842688,-0.297746736985435,0.0630541871921182,0.450070676088824,-0.00244206029620464,0.000483939517062277
-625000:-1675000,-625000,-1675000,0.296973191392978,0.0323637492963106,0.00539395821605177,0.0494955318988297,0.00122894751827998,0.000133929090344405,0.556766195521276,-0.236416216552192,0.058128078817734,0.916098084745214,-0.000112554596771135,0.000146195142828678
-625000:-1725000,-625000,-1725000,0.333239316959386,0.0363159841437538,0.00453949801796923,0.0416549146199233,0.00244418085174347,0.000266363626796177,0.567088060090925,-0.254393081624276,0.0640394088669951,1.180957169062,0.000374519973453692,0.000225548930794621
-625000:-1775000,-625000,-1775000,0.362955594810063,0.0395544251689108,0.00439493612987897,0.0403283994233403,0.00187931721606785,0.000204805527878698,0.581851326760064,-0.260838797532594,0.0679802955665025,0.846505781502865,-0.000340770652359178,0.000241942267086577
-625000:-1825000,-625000,-1825000,0.582805828778828,0.0635134156135566,0.00453667254382547,0.0416289877699163,0.00406246886333135,0.000442722533977632,0.724338391547864,-0.221798532358802,0.0876847290640394,1.13102002615722,0.00047060597020991,0.000391436511943858
-625000:-1875000,-625000,-1875000,0.770644611789909,0.083983840075037,0.00381744727613805,0.035029300535905,0.00920044988654143,0.00100265297397594,0.747750856808444,-0.259972210341437,0.112315270935961,1.36537240423402,0.00246203195894101,0.000734343956906345
-625000:-1925000,-625000,-1925000,0.206900766049699,0.0225477743975425,0.00751592479918082,0.0689669220165663,0.000683157353346665,7.44495932778844e-005,0.558194902768429,-0.163759669979996,0.0403940886699507,0.837028344795156,-0.00013301256203876,8.8945128012486e-005
-625000:-1975000,-625000,-1975000,0.373801355319463,0.0407363819388388,0.00678939698980647,0.0623002258865772,0.0019913671795025,0.000217016586083144,0.738346922641454,-0.132466557306461,0.0551724137931034,1.3408276472827,0.000506189585247059,0.000161852708305163
-625000:-2025000,-625000,-2025000,0.459450087955575,0.0500702686024126,0.00385155912326251,0.0353423144581212,0.00172028112790008,0.00018747398336323,0.564681362571653,-0.354194771621803,0.0886699507389163,0.70193748600824,-0.000730480032731091,0.000267080740237072
