ELEMENT,Axis_0,COLOUR,DEPTH,LENGTH,LENGTHTOPARENT,NAME,NODE_NUMBER,PARENTNODE,TERMINAL_NODE_FIRST,TERMINAL_NODE_LAST,TOTAL_LENGTH,TREENAME,_y
731,731,,15,0.000301376742426573,0.000301376742426573,wanyu,731,729,367,367,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,376.7
732,732,,14,0.00025832292207992,0.00025832292207992,355___,732,728,368,370,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,378.45
733,733,,15,0.000904130227279718,0.000904130227279718,oldfieldii,733,732,368,368,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,377.7
734,734,,15,0.000347742395107584,0.000347742395107584,354___,734,732,369,370,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,379.2
735,735,,16,0.000361652090911887,0.000361652090911887,jibberdingensis,735,734,369,369,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,378.7
736,736,,16,0.00301376742426573,0.00301376742426573,karina,736,734,370,370,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,379.7
737,737,,12,3.67981370484216e-006,3.67981370484216e-006,496___,737,723,371,510,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,384.843358945847
738,738,,13,2.96436140091711e-005,2.96436140091711e-005,358___,738,737,371,372,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,381.2
739,739,,14,4.63656526810112e-005,4.63656526810112e-005,sericophylla,739,738,371,371,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,380.7
74,74,,8,6.41227111545899e-005,6.41227111545899e-005,34___,74,66,38,41,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,49.2
740,740,,14,4.7090116004152e-005,4.7090116004152e-005,coriacea,740,738,372,372,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,381.7
741,741,,13,3.70849149827612e-006,3.70849149827612e-006,495___,741,737,373,510,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,388.486717891693
742,742,,14,2.27740611405471e-005,2.27740611405471e-005,364___,742,741,373,379,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,384.04375
743,743,,15,0.00113016278409965,0.00113016278409965,drepanophylla,743,742,373,373,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,382.7
744,744,,15,2.31235352245452e-005,2.31235352245452e-005,363___,744,742,374,379,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,385.3875
745,745,,16,0.000114446864212623,0.000114446864212623,359___,745,744,374,375,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,384.2
746,746,,17,0.000334863047140636,0.000334863047140636,sessilispica,746,745,374,374,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,383.7
747,747,,17,0.000132960327541135,0.000132960327541135,neurophylla,747,745,375,375,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,384.7
748,748,,16,2.4435952088641e-005,2.4435952088641e-005,362___,748,744,376,379,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,386.575
749,749,,17,0.00113016278409965,0.00113016278409965,denticulosa,749,748,376,376,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,385.7
75,75,,9,0.00026592065508227,0.00026592065508227,32___,75,74,38,39,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,48.2
750,750,,17,2.45687561760793e-005,2.45687561760793e-005,361___,750,748,377,379,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,387.45
751,751,,18,0.000131033366272423,0.000131033366272423,nuperrima,751,750,377,377,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,386.7
752,752,,18,3.02384691397899e-005,3.02384691397899e-005,360___,752,750,378,379,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,388.2
753,753,,19,6.55166831362115e-005,6.55166831362115e-005,acuminata,753,752,378,378,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,387.7
754,754,,19,4.3467799388448e-005,4.3467799388448e-005,burkittii,754,752,379,379,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,388.7
755,755,,14,3.77192418556411e-006,3.77192418556411e-006,494___,755,741,380,510,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,392.929685783386
756,756,,15,0.000753441856066432,0.000753441856066432,aciphylla,756,755,380,380,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,389.7
757,757,,15,3.77192418556411e-006,3.77192418556411e-006,493___,757,755,381,510,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,396.159371566773
758,758,,16,0.000143512734488844,0.000143512734488844,365___,758,757,381,382,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,391.2
759,759,,17,0.000347742395107584,0.000347742395107584,beauverdiana,759,758,381,381,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,390.7
76,76,,10,0.000322903652599899,0.000322903652599899,basedowii,76,75,38,38,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,47.7
760,760,,17,0.000237929007178873,0.000237929007178873,sibina,760,758,382,382,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,391.7
761,761,,16,3.77822911525164e-006,3.77822911525164e-006,492___,761,757,383,510,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,401.118743133545
762,762,,17,0.00150688371213286,0.00150688371213286,exilis,762,761,383,383,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,392.7
763,763,,17,3.77822911525164e-006,3.77822911525164e-006,491___,763,761,384,510,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,409.53748626709
764,764,,18,6.79797163368209e-005,6.79797163368209e-005,369___,764,763,384,388,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,394.95
765,765,,19,0.000452065113639859,0.000452065113639859,hamersleyensis,765,764,384,384,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,393.7
766,766,,19,7.53441856066432e-005,7.53441856066432e-005,368___,766,764,385,388,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,396.2
767,767,,20,0.000118964503589437,0.000118964503589437,366___,767,766,385,386,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,395.2
768,768,,21,0.000177280436721513,0.000177280436721513,citrinoviridis,768,767,385,385,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,394.7
769,769,,21,0.000347742395107584,0.000347742395107584,umbraculiformis,769,767,386,386,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,395.7
77,77,,10,0.00150688371213286,0.00150688371213286,oxyclada,77,75,39,39,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,48.7
770,770,,20,0.000205484142563572,0.000205484142563572,367___,770,766,387,388,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,397.2
771,771,,21,0.000430538203466533,0.000430538203466533,olgana,771,770,387,387,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,396.7
772,772,,21,0.000393100098817269,0.000393100098817269,tarculensis,772,770,388,388,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,397.7
773,773,,18,3.78297166225824e-006,3.78297166225824e-006,490___,773,763,389,510,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,424.12497253418
774,774,,19,8.52953044603508e-006,8.52953044603508e-006,400___,774,773,389,420,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,403.3533203125
775,775,,20,0.000115914131702528,0.000115914131702528,lasiocalyx,775,774,389,389,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,398.7
776,776,,20,8.74400606653499e-006,8.74400606653499e-006,399___,776,774,390,420,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,408.006640625
777,777,,21,0.000100458914142191,0.000100458914142191,374___,777,776,390,395,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,401.0125
778,778,,22,0.000376720928033216,0.000376720928033216,jamesiana,778,777,390,390,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,399.7
779,779,,22,0.000136989428375715,0.000136989428375715,373___,779,777,391,395,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,402.325
78,78,,9,8.37157617851591e-005,8.37157617851591e-005,33___,78,74,40,41,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,50.2
780,780,,23,0.000452065113639859,0.000452065113639859,370___,780,779,391,392,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,401.2
781,781,,24,0.000821936570254289,0.000821936570254289,ammobia,781,780,391,391,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,400.7
782,782,,24,0.00100458914142191,0.00100458914142191,bromilowiana,782,780,392,392,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,401.7
783,783,,23,0.000196550049408634,0.000196550049408634,372___,783,779,393,395,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,403.45
784,784,,24,0.000251147285355477,0.000251147285355477,petraea,784,783,393,393,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,402.7
785,785,,24,0.000904130227279718,0.000904130227279718,371___,785,783,394,395,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,404.2
786,786,,25,0.0022603255681993,0.0022603255681993,undoolyana,786,785,394,394,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,403.7
787,787,,25,0.0012916146103996,0.0012916146103996,desmondii,787,785,395,395,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,404.7
788,788,,21,9.44754678453206e-006,9.44754678453206e-006,398___,788,776,396,420,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,415.00078125
789,789,,22,1.80105622964087e-005,1.80105622964087e-005,384___,789,788,396,406,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,408.996875
79,79,,10,0.000361652090911887,0.000361652090911887,acutata,79,78,40,40,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,49.7
790,790,,23,9.4180232008304e-005,9.4180232008304e-005,377___,790,789,396,399,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,406.575
791,791,,24,0.000695484790215168,0.000695484790215168,curranii,791,790,396,396,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,405.7
792,792,,24,0.000108931352684303,0.000108931352684303,376___,792,790,397,399,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,407.45
793,793,,25,0.00452065113639859,0.00452065113639859,repanda,793,792,397,397,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,406.7
794,794,,25,0.0001102597838146,0.0001102597838146,375___,794,792,398,399,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,408.2
795,795,,26,0.000117419510036327,0.000117419510036327,multispicata,795,794,398,398,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,407.7
796,796,,26,0.000821936570254289,0.000821936570254289,oncinophylla,796,794,399,399,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,408.7
797,797,,23,2.22692174206827e-005,2.22692174206827e-005,383___,797,789,400,406,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,411.41875
798,798,,24,5.87097550181635e-005,5.87097550181635e-005,378___,798,797,400,401,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,410.2
799,799,,25,6.23538087779116e-005,6.23538087779116e-005,plectocarpa,799,798,400,400,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,409.7
8,8,,6,0.0022603255681993,0.0022603255681993,aphanoclada,8,7,5,5,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,14.7
80,80,,10,9.13262855838099e-005,9.13262855838099e-005,acanthoclada,80,78,41,41,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,50.7
800,800,,25,0.000602753484853146,0.000602753484853146,armitii,800,798,401,401,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,410.7
801,801,,24,2.92598779054925e-005,2.92598779054925e-005,382___,801,797,402,406,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,412.6375
802,802,,25,0.000452065113639859,0.000452065113639859,delibrata,802,801,402,402,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,411.7
803,803,,25,3.05449401108013e-005,3.05449401108013e-005,381___,803,801,403,406,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,413.575
804,804,,26,0.000695484790215168,0.000695484790215168,gracillima,804,803,403,403,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,412.7
805,805,,26,3.16129450097804e-005,3.16129450097804e-005,380___,805,803,404,406,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,414.45
806,806,,27,0.00022603255681993,0.00022603255681993,trachycarpa,806,805,404,404,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,413.7
807,807,,27,3.67532612715333e-005,3.67532612715333e-005,379___,807,805,405,406,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,415.2
808,808,,28,0.000134944810041749,0.000134944810041749,chisholmii,808,807,405,405,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,414.7
809,809,,28,4.45384348413654e-005,4.45384348413654e-005,lysiphloia,809,807,406,406,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,415.7
81,81,,7,7.58498512818556e-006,7.58498512818556e-006,49___,81,65,42,56,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,54.4109375
810,810,,22,1.22179760443205e-005,1.22179760443205e-005,397___,810,788,407,420,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,421.0046875
811,811,,23,2.67494150082757e-005,2.67494150082757e-005,388___,811,810,407,411,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,417.95
812,812,,24,0.000158619338119249,0.000158619338119249,eriopoda,812,811,407,407,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,416.7
813,813,,24,3.18355713830887e-005,3.18355713830887e-005,387___,813,811,408,411,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,419.2
814,814,,25,7.53441856066432e-005,7.53441856066432e-005,385___,814,813,408,409,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,418.2
815,815,,26,7.59773300235057e-005,7.59773300235057e-005,difficilis,815,814,408,408,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,417.7
816,816,,26,0.000904130227279718,0.000904130227279718,mountfordiae,816,814,409,409,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,418.7
817,817,,25,5.16645844159839e-005,5.16645844159839e-005,386___,817,813,410,411,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,420.2
818,818,,26,0.000102742071281786,0.000102742071281786,blakei,818,817,410,410,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,419.7
819,819,,26,0.000102742071281786,0.000102742071281786,hemsleyi,819,817,411,411,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,420.7
82,82,,8,0.00113016278409965,0.00113016278409965,37___,82,81,42,44,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,52.45
820,820,,23,1.50437641810269e-005,1.50437641810269e-005,396___,820,810,412,420,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,424.059375
821,821,,24,4.30538203466533e-005,4.30538203466533e-005,390___,821,820,412,414,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,422.45
822,822,,25,4.43201091803784e-005,4.43201091803784e-005,tumida,822,821,412,412,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,421.7
823,823,,25,0.000565081392049824,0.000565081392049824,389___,823,821,413,414,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,423.2
824,824,,26,0.000602753484853146,0.000602753484853146,retinervis,824,823,413,413,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,422.7
825,825,,26,0.0012916146103996,0.0012916146103996,areolata,825,823,414,414,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,423.7
826,826,,24,2.0317533197297e-005,2.0317533197297e-005,395___,826,820,415,420,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,425.66875
827,827,,25,6.41227111545899e-005,6.41227111545899e-005,julifera,827,826,415,415,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,424.7
828,828,,25,2.72328381710759e-005,2.72328381710759e-005,394___,828,826,416,420,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,426.6375
829,829,,26,6.59949071007094e-005,6.59949071007094e-005,stipuligera,829,828,416,416,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,425.7
83,83,,9,0.00301376742426573,0.00301376742426573,woodmaniorum,83,82,42,42,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,51.7
830,830,,26,4.07265868144017e-005,4.07265868144017e-005,393___,830,828,417,420,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,427.575
831,831,,27,0.00053184131016454,0.00053184131016454,brassii,831,830,417,417,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,426.7
832,832,,27,4.22490760411083e-005,4.22490760411083e-005,392___,832,830,418,420,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,428.45
833,833,,28,0.00150688371213286,0.00150688371213286,proiantha,833,832,418,418,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,427.7
834,834,,28,4.24474285107849e-005,4.24474285107849e-005,391___,834,832,419,420,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,429.2
835,835,,29,4.52065113639859e-005,4.52065113639859e-005,torulosa,835,834,419,419,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,428.7
836,836,,29,0.000301376742426573,0.000301376742426573,conspersa,836,834,420,420,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,429.7
837,837,,19,3.99527276747556e-006,3.99527276747556e-006,489___,837,773,421,510,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,444.896624755859
838,838,,20,0.000565081392049824,0.000565081392049824,anfractuosa,838,837,421,421,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,430.7
839,839,,20,4.00234717697972e-006,4.00234717697972e-006,488___,839,837,422,510,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,459.093249511719
84,84,,9,0.00180826045455944,0.00180826045455944,36___,84,82,43,44,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,53.2
840,840,,21,5.51298919072999e-006,5.51298919072999e-006,440___,840,839,422,462,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,437.27080078125
841,841,,22,0.000113016278409965,0.000113016278409965,403___,841,840,422,425,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,432.575
842,842,,23,0.000139096958043034,0.000139096958043034,sparsiflora,842,841,422,422,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,431.7
843,843,,23,0.000602753484853146,0.000602753484853146,402___,843,841,423,425,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,433.45
844,844,,24,0.00100458914142191,0.00100458914142191,hopperiana,844,843,423,423,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,432.7
845,845,,24,0.0012916146103996,0.0012916146103996,401___,845,843,424,425,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,434.2
846,846,,25,0.00150688371213286,0.00150688371213286,arcuatilis,846,845,424,424,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,433.7
847,847,,25,0.00904130227279718,0.00904130227279718,aprica,847,845,425,425,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,434.7
848,848,,22,5.5879494887498e-006,5.5879494887498e-006,439___,848,840,426,462,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,441.9666015625
849,849,,23,0.00150688371213286,0.00150688371213286,anastema,849,848,426,426,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,435.7
85,85,,10,0.00452065113639859,0.00452065113639859,pterocaulon,85,84,43,43,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,52.7
850,850,,23,5.5879494887498e-006,5.5879494887498e-006,438___,850,848,427,462,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,448.233203125
851,851,,24,8.21936570254289e-006,8.21936570254289e-006,416___,851,850,427,440,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,440.60234375
852,852,,25,1.79747560095371e-005,1.79747560095371e-005,407___,852,851,427,431,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,438.325
853,853,,26,0.00026592065508227,0.00026592065508227,404___,853,852,427,428,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,437.2
854,854,,27,0.000602753484853146,0.000602753484853146,subtessarogona,854,853,427,427,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,436.7
855,855,,27,0.000475858014357747,0.000475858014357747,balsamea,855,853,428,428,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,437.7
856,856,,26,1.86035026189242e-005,1.86035026189242e-005,406___,856,852,429,431,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,439.45
857,857,,27,1.99147627154123e-005,1.99147627154123e-005,ramulosa,857,856,429,429,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,438.7
858,858,,27,0.000101587665986485,0.000101587665986485,405___,858,856,430,431,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,440.2
859,859,,28,0.000101587665986485,0.000101587665986485,coolgardiensis,859,858,430,430,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,439.7
86,86,,10,0.00301376742426573,0.00301376742426573,aphylla,86,84,44,44,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,53.7
860,860,,28,0.00904130227279718,0.00904130227279718,sulcaticaulis,860,858,431,431,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,440.7
861,861,,25,9.35952616231592e-006,9.35952616231592e-006,415___,861,851,432,440,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,442.8796875
862,862,,26,0.000153242411403342,0.000153242411403342,catenulata,862,861,432,432,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,441.7
863,863,,26,9.70096810385964e-006,9.70096810385964e-006,414___,863,861,433,440,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,444.059375
864,864,,27,3.79886650117529e-005,3.79886650117529e-005,brachystachya,864,863,433,433,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,442.7
865,865,,27,1.03093526485715e-005,1.03093526485715e-005,413___,865,863,434,440,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,445.41875
866,866,,28,1.0866949847112e-005,1.0866949847112e-005,408___,866,865,434,435,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,444.2
867,867,,29,0.000200917828284382,0.000200917828284382,craspedocarpa,867,866,434,434,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,443.7
868,868,,29,1.09458865288101e-005,1.09458865288101e-005,aneura,868,866,435,435,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,444.7
869,869,,28,3.05449401108013e-005,3.05449401108013e-005,412___,869,865,436,440,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,446.6375
87,87,,8,7.59135371351569e-006,7.59135371351569e-006,48___,87,81,45,56,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,56.371875
870,870,,29,0.000602753484853146,0.000602753484853146,distans,870,869,436,436,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,445.7
871,871,,29,3.17238676238498e-005,3.17238676238498e-005,411___,871,869,437,440,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,447.575
872,872,,30,0.0002205195676292,0.0002205195676292,clelandii,872,871,437,437,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,446.7
873,873,,30,3.49085029837729e-005,3.49085029837729e-005,410___,873,871,438,440,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,448.45
874,874,,31,9.32093017814143e-005,9.32093017814143e-005,minyura,874,873,438,438,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,447.7
875,875,,31,4.26476522301754e-005,4.26476522301754e-005,409___,875,873,439,440,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,449.2
876,876,,32,7.59773300235057e-005,7.59773300235057e-005,ayersiana,876,875,439,439,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,448.7
877,877,,32,7.35065225430665e-005,7.35065225430665e-005,paraneura,877,875,440,440,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,449.7
878,878,,24,8.54565432211454e-006,8.54565432211454e-006,437___,878,850,441,462,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,455.8640625
879,879,,25,4.30538203466533e-005,4.30538203466533e-005,419___,879,878,441,444,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,451.575
88,88,,9,0.000904130227279718,0.000904130227279718,ashbyae,88,87,45,45,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,54.7
880,880,,26,0.00100458914142191,0.00100458914142191,brockii,880,879,441,441,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,450.7
881,881,,26,4.49816033472497e-005,4.49816033472497e-005,418___,881,879,442,444,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,452.45
882,882,,27,0.000475858014357747,0.000475858014357747,atkinsiana,882,881,442,442,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,451.7
883,883,,27,4.75858014357747e-005,4.75858014357747e-005,417___,883,881,443,444,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,453.2
884,884,,28,0.000164387314050858,0.000164387314050858,macdonnellensis,884,883,443,443,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,452.7
885,885,,28,5.83309824051431e-005,5.83309824051431e-005,adsurgens,885,883,444,444,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,453.7
886,886,,25,8.97845310108956e-006,8.97845310108956e-006,436___,886,878,445,462,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,460.153125
887,887,,26,1.40392892434739e-005,1.40392892434739e-005,425___,887,886,445,451,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,456.325
888,888,,27,8.07259131499748e-005,8.07259131499748e-005,umbellata,888,887,445,445,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,454.7
